"","Year","Country","reservegrowth","IRgrowth","ERgrowth"
"196","2000","Bulgaria",0.00838656041666667,0.0106676695833333,-0.0116735684166667
"197","2001","Bulgaria",0.00423318425,0.000956248833333334,0.00241866625
"198","2002","Bulgaria",0.0256037064166667,-0.0268582078333333,0.008700311
"199","2003","Bulgaria",0.0305653808333333,-0.00782006183333333,0.0169699990833333
"200","2004","Bulgaria",0.0294859181666667,0.000709474166666665,0.00871017058333333
"201","2005","Bulgaria",-0.00631965825,-0.00935787591666667,-0.00999946125
"202","2006","Bulgaria",0.02684720275,0.0397743765,0.0101846095833333
"203","2007","Bulgaria",0.0361099901666667,0.02899236625,0.00865250816666667
"204","2008","Bulgaria",0.00320963733333333,0.0195728675833333,-0.0119276193333333
"205","2009","Bulgaria",0.0030999475,-0.1567999595,0.0161739693333333
"206","2010","Bulgaria",-0.0070758325,-0.0756564500833333,-0.01058271825
"207","2011","Bulgaria",-0.000379069333333334,0.02116863175,0.002795312
"208","2012","Bulgaria",0.0161520104166667,-0.119913421083333,-0.00234221408333333
"209","2013","Bulgaria",0.000474237083333333,0.0833333308333333,0.00321943858333333
"210","2014","Bulgaria",0.00154194475,0.050000002,-0.00666452325
"211","1980","Canada",0.00383229790909091,NA,-0.00119093045454545
"212","1981","Canada",0.0305474058333333,NA,0.00111674133333333
"213","1982","Canada",-0.00485920316666666,NA,-0.00398215608333333
"214","1983","Canada",0.010339503,NA,-0.000162676083333333
"215","1984","Canada",-0.0106729675833333,NA,-0.00556816941666667
"216","1985","Canada",0.009694329,NA,-0.00379318491666667
"217","1986","Canada",0.0293935795,NA,0.00045259275
"218","1987","Canada",0.0703761120833333,NA,0.00438868583333333
"219","1988","Canada",0.0626781973333333,NA,0.00866918475
"220","1989","Canada",0.0032713145,NA,0.00132789633333333
"221","1990","Canada",0.0110891283333333,NA,0.000184413583333333
"222","1991","Canada",-0.00655260891666667,NA,0.00238329516666667
"223","1992","Canada",-0.0239214980833333,NA,-0.0104965408333333
"224","1993","Canada",0.00894872475,-0.03956102225,-0.00306413475
"225","1994","Canada",0.00214112091666667,0.0358613773333333,-0.00223251916666667
"226","1995","Canada",0.0178164506666667,0.00529891075,0.000694648333333333
"227","1996","Canada",0.0263361836666667,-0.05161531025,0.000811119416666667
"228","1997","Canada",-0.008606867,0.03041819425,-0.00419785375
"229","1998","Canada",0.0273330450833333,0.0159684598333333,-0.00603415058333333
"230","1999","Canada",0.0164262501666667,-0.003923002,0.00336999491666667
"231","2000","Canada",0.0112141136666667,0.01648913975,-0.00327259816666667
"232","2001","Canada",0.00483227358333333,-0.07270849375,-0.00212508566666667
"233","2002","Canada",0.00729201375,0.0187500000833333,0.0011263815
"234","2003","Canada",-0.00151122741666667,0.00116550116666667,0.0152581569166667
"235","2004","Canada",-0.00391444916666667,-0.00549242458333333,0.00827373458333333
"236","2005","Canada",-0.00334903058333333,0.0228535359166667,0.00123521708333333
"237","2006","Canada",0.005510693,0.0231265270833333,0.00210657275
"238","2007","Canada",0.0135471315833333,0.000272331166666667,0.0116400594166667
"239","2008","Canada",0.0057862625,-0.0758345018333333,-0.017379962
"240","2009","Canada",0.0196303926666667,-0.111111111916667,0.015830569
"241","2010","Canada",0.00441723116666667,0.152777778583333,0.00217414941666667
"242","2011","Canada",0.0119971111666667,0,0.000537235000000001
"243","2012","Canada",0.0035646905,0.0208333333333333,0.00217692091666667
"244","2013","Canada",0.0041972405,0,-0.00553463575
"245","2014","Canada",0.00336815241666667,0,-0.00548236166666667
"246","1980","Chile",0.0374943387272727,NA,NA
"247","1981","Chile",0.00255761041666667,NA,NA
"248","1982","Chile",-0.0435285091666667,NA,NA
"249","1983","Chile",0.0126392706666667,NA,NA
"250","1984","Chile",0.0107858308333333,NA,NA
"251","1985","Chile",0.0107622094166667,NA,NA
"252","1986","Chile",-0.000906185499999999,NA,NA
"253","1987","Chile",0.00674052941666667,NA,NA
"254","1988","Chile",0.0210730996666667,NA,NA
"255","1989","Chile",0.0124168678333333,NA,NA
"256","1990","Chile",0.0445566986666667,NA,NA
"257","1991","Chile",0.0126342941666667,NA,NA
"258","1992","Chile",0.02223878,NA,NA
"259","1993","Chile",0.00437426783333333,NA,NA
"260","1994","Chile",0.025957314,NA,NA
"261","1995","Chile",0.00678904208333333,0.0160685237142857,NA
"262","1996","Chile",0.00508655233333333,0.0100025505,NA
"263","1997","Chile",0.0136537405,-0.0117855478333333,NA
"264","1998","Chile",-0.00805671866666667,0.03015902875,NA
"265","1999","Chile",-0.0060668865,-0.04075743675,NA
"266","2000","Chile",0.00220553158333333,0.000413790083333334,NA
"267","2001","Chile",-0.00365808141666667,0.0353869036666667,NA
"268","2002","Chile",0.00575340291666667,-0.0611243896666667,NA
"269","2003","Chile",0.00296998875,-0.0161594656666667,NA
"270","2004","Chile",0.000852376333333333,-0.00332457775,NA
"271","2005","Chile",0.00576560641666667,0.05966727825,NA
"272","2006","Chile",0.0127336978333333,0.0130190186666667,NA
"273","2007","Chile",-0.00873592325,0.00974250183333333,NA
"274","2008","Chile",0.02748151025,0.0291092270833333,NA
"275","2009","Chile",0.00799036941666667,-0.189249631,NA
"276","2010","Chile",0.00838666366666667,0.18364500125,NA
"277","2011","Chile",0.0354878465,0.0456221945833333,NA
"278","2012","Chile",6.38304999999993e-05,-0.00401493933333333,NA
"279","2013","Chile",-0.000721996333333333,-0.00860653941666667,NA
"280","2014","Chile",-0.00122671141666667,-0.0328142191666667,NA
"281","1980","China",-0.0682882794,NA,NA
"282","1981","China",0.058007635,NA,NA
"283","1982","China",0.06570830575,NA,NA
"284","1983","China",0.0226169246666667,NA,NA
"285","1984","China",0.012302228,NA,NA
"286","1985","China",-0.0230775609166667,NA,NA
"287","1986","China",-0.00742942083333333,NA,NA
"288","1987","China",0.0299599893333333,NA,NA
"289","1988","China",0.0105212795,NA,NA
"290","1989","China",-0.000405445333333332,NA,NA
"291","1990","China",0.0423000993333333,-0.0133333322222222,NA
"292","1991","China",0.0325974523333333,-0.00757576025,NA
"293","1992","China",-0.0497700705833333,0,NA
"294","1993","China",0.00690841975,0.030540783,NA
"295","1994","China",0.0738931845,0,NA
"296","1995","China",0.0297920501666667,0.00295008075,NA
"297","1996","China",0.0294703774166667,-0.0114942503333333,0.000177515545454545
"298","1997","China",0.0241831016666667,-0.00416666483333333,0.0002171865
"299","1998","China",0.0036899745,-0.0463683176666667,1.409e-05
"300","1999","China",0.00463138191666667,-0.0245098049166667,-7.02716666666667e-06
"301","2000","China",0.00538543541666667,0,1.40816666666667e-05
"302","2001","China",0.0209139918333333,0,5.05e-06
"303","2002","China",0.0253571734166667,-0.0138888880833333,-1.87491666666667e-06
"304","2003","China",0.02881476225,0,8.33333333333354e-09
"305","2004","China",0.0347156070833333,0.0194444408333333,9.03333333333333e-06
"306","2005","China",0.024460932,0,0.00202098283333333
"307","2006","China",0.0221508911666667,0,0.00255814608333333
"308","2007","China",0.0304141005833333,0,0.00475562308333333
"309","2008","China",0.0204836114166667,-0.00146886091666667,0.00608412941666667
"310","2009","China",0.0181789836666667,-0.00735294075,0.000719073916666667
"311","2010","China",0.01448013575,0.0137395474166667,0.00202652608333333
"312","2011","China",0.00943113541666667,0,0.00385226816666667
"313","2012","China",0.00334983633333333,0,0.00181112333333333
"314","2013","China",0.0119823184166667,0,0.00183055358333333
"315","2014","China",0.00046315425,0,-0.000781251166666667
"316","1980","Croatia",NA,NA,NA
"317","1981","Croatia",NA,NA,NA
"318","1982","Croatia",NA,NA,NA
"319","1983","Croatia",NA,NA,NA
"320","1984","Croatia",NA,NA,NA
"321","1985","Croatia",NA,NA,NA
"322","1986","Croatia",NA,NA,NA
"323","1987","Croatia",NA,NA,NA
"324","1988","Croatia",NA,NA,NA
"325","1989","Croatia",NA,NA,NA
"326","1990","Croatia",NA,NA,NA
"327","1991","Croatia",NA,NA,NA
"328","1992","Croatia",NA,0.235763746363636,NA
"329","1993","Croatia",0.11963422675,-0.0708979331666667,NA
"330","1994","Croatia",0.0725344510833333,-0.0875673369166667,NA
"331","1995","Croatia",0.0261281095,0,NA
"332","1996","Croatia",0.0172997510833333,-0.01960784325,NA
"333","1997","Croatia",0.00814511741666667,-0.00769230658333333,0.003121024
"334","1998","Croatia",0.00905554075,0,-0.00479174908333333
"335","1999","Croatia",0.00740667,0.02824858825,-0.00395449391666667
"336","2000","Croatia",0.0135979900833333,-0.0210970466666667,0.00100126658333333
"337","2001","Croatia",0.0250760229166667,0,0.00176726475
"338","2002","Croatia",0.0190635246666667,-0.01977401225,NA
"339","2003","Croatia",0.0288032193333333,0,NA
"340","2004","Croatia",0.00610924808333333,0,NA
"341","2005","Croatia",0.000569622416666666,0,NA
"342","2006","Croatia",0.0234304174166667,0,NA
"343","2007","Croatia",0.015014378,0.0833333333333333,NA
"344","2008","Croatia",-0.00325671141666667,0,NA
"345","2009","Croatia",0.0132796764166667,0,NA
"346","2010","Croatia",-0.00277064383333333,0,NA
"347","2011","Croatia",0.00304370641666667,-0.0185185186666667,NA
"348","2012","Croatia",0.00277935083333333,0,NA
"349","2013","Croatia",0.0159622721666667,0,NA
"350","2014","Croatia",-0.01096448375,0,NA
"351","1980","Czech Republic",NA,NA,NA
"352","1981","Czech Republic",NA,NA,NA
"353","1982","Czech Republic",NA,NA,NA
"354","1983","Czech Republic",NA,NA,NA
"355","1984","Czech Republic",NA,NA,NA
"356","1985","Czech Republic",NA,NA,NA
"357","1986","Czech Republic",NA,NA,NA
"358","1987","Czech Republic",NA,NA,NA
"359","1988","Czech Republic",NA,NA,NA
"360","1989","Czech Republic",NA,NA,NA
"361","1990","Czech Republic",NA,NA,NA
"362","1991","Czech Republic",NA,NA,NA
"363","1992","Czech Republic",NA,NA,NA
"364","1993","Czech Republic",0.210536166454545,NA,0.007642228
"365","1994","Czech Republic",0.0411030048333333,NA,-0.00258381908333333
"366","1995","Czech Republic",0.0696867249166667,NA,-0.0024682075
"367","1996","Czech Republic",-0.00907086508333333,0.00787362933333333,0.00411801566666667
"368","1997","Czech Republic",-0.0186034951666667,0.0230740825,-0.00814585058333333
"369","1998","Czech Republic",0.02151507475,-0.03454736225,0.00716409358333333
"370","1999","Czech Republic",0.00230552458333333,-0.047273486,0.000221601
"371","2000","Czech Republic",0.00177072658333333,0,NA
"372","2001","Czech Republic",0.00847586241666667,-0.00773809541666667,NA
"373","2002","Czech Republic",0.0443291126666667,-0.04243062775,NA
"374","2003","Czech Republic",0.0109977330833333,-0.0251683505833333,NA
"375","2004","Czech Republic",0.00461592033333333,0.019675926,NA
"376","2005","Czech Republic",0.00363329241666667,-0.0149470896666667,NA
"377","2006","Czech Republic",0.00516588491666667,0.019675926,NA
"378","2007","Czech Republic",0.00866639483333333,0.0292637925833333,NA
"379","2008","Czech Republic",0.00547586425,-0.0326118331666667,NA
"380","2009","Czech Republic",0.0100353925,-0.0609788373333333,NA
"381","2010","Czech Republic",0.00244199883333333,-0.0208333333333333,NA
"382","2011","Czech Republic",-0.00428915175,0,NA
"383","2012","Czech Republic",0.0100717064166667,-0.136111112916667,NA
"384","2013","Czech Republic",0.0205776751666667,0,NA
"385","2014","Czech Republic",-0.00245799391666667,0,NA
"386","1980","Denmark",0.0248379117272727,0.001960161,0
"387","1981","Denmark",-0.0213354664166667,0,0.000277778166666667
"388","1982","Denmark",-0.00404127375,-0.00757575783333333,-0.00333333508333333
"389","1983","Denmark",0.0481250130833333,-0.0278594779166667,0.000138889083333334
"390","1984","Denmark",-0.0041976375,0,0
"391","1985","Denmark",0.0540453365,0,0.000138889083333334
"392","1986","Denmark",-0.00464184583333333,0,0.00361111325
"393","1987","Denmark",0.0650648555,0,0.000138889083333334
"394","1988","Denmark",0.00633468433333333,0,-0.003194446
"395","1989","Denmark",-0.0401632745833333,0,0.00347222416666667
"396","1990","Denmark",0.0456744296666667,0.01711309575,0
"397","1991","Denmark",-0.0285948720833333,0.0102912510833333,0
"398","1992","Denmark",0.0377749680833333,0,0.00333333016666667
"399","1993","Denmark",0.0162763196666667,-0.03022388125,0.000128204916666667
"400","1994","Denmark",-0.0100687875833333,-0.018045988,0
"401","1995","Denmark",0.0173613900833333,-0.0106137171666667,0.00320513483333333
"402","1996","Denmark",0.0235872625833333,-0.0212214058333333,-0.00296771716666667
"403","1997","Denmark",0.0271949279166667,0.00641025666666667,0
"404","1998","Denmark",-0.0144318985,0.00174486541666667,0
"405","1999","Denmark",0.0331577184166667,-0.01119713675,0
"406","2000","Denmark",-0.030316512,0.03994978475,0
"407","2001","Denmark",0.0120853291666667,-0.0299306278333333,0
"408","2002","Denmark",0.0389644795,-0.0100000029166667,0
"409","2003","Denmark",0.02871329375,-0.028104846,0
"410","2004","Denmark",0.00470815758333333,0,0
"411","2005","Denmark",-0.0136808933333333,0.0104166666666667,0
"412","2006","Denmark",-0.0069585185,0.0385230519166667,0
"413","2007","Denmark",0.00825241766666667,0.0115079370833333,0
"414","2008","Denmark",0.0324970040833333,-0.00956563183333333,0
"415","2009","Denmark",0.0550777748333333,-0.0934614005,0
"416","2010","Denmark",0.000872806083333332,-0.0208333333333333,0
"417","2011","Denmark",0.00968310783333333,0.0111111116666667,0
"418","2012","Denmark",0.00473368275,-0.238095241,0
"419","2013","Denmark",0.000176733416666667,NA,0
"420","2014","Denmark",-0.013590292,NA,0
"421","1980","Egypt",0.0285454695454545,0.0191919193636364,NA
"422","1981","Egypt",-0.0226157359166667,0.00757575783333333,NA
"423","1982","Egypt",0.000263923500000002,0.00694444466666667,NA
"424","1983","Egypt",0.00804289616666667,0,NA
"425","1984","Egypt",-0.000240740166666667,0,NA
"426","1985","Egypt",0.0108289059166667,0,NA
"427","1986","Egypt",0.0131802284166667,0,NA
"428","1987","Egypt",0.0419480221666667,0,NA
"429","1988","Egypt",-0.00515643408333333,0,NA
"430","1989","Egypt",0.0153249656666667,0.00641025666666667,NA
"431","1990","Egypt",0.0678011683333333,0,NA
"432","1991","Egypt",0.0580901333333333,0.03220375,NA
"433","1992","Egypt",0.0606055164166667,-0.00681251183333333,NA
"434","1993","Egypt",0.0152900854166667,-0.008898099,NA
"435","1994","Egypt",0.00376094825,-0.0135562663333333,NA
"436","1995","Egypt",0.01675552675,-0.00297619058333333,NA
"437","1996","Egypt",0.00604170333333333,-0.003115537,0.000127426818181818
"438","1997","Egypt",0.00590070675,-0.00487053816666667,-0.000158352166666667
"439","1998","Egypt",-0.002390472,-0.00170068025,-0.0001151825
"440","1999","Egypt",-0.0183340875833333,0,-0.000237126833333333
"441","2000","Egypt",-0.00807806658333333,0,-0.00823723883333333
"442","2001","Egypt",-0.000716496166666668,-0.00694444466666667,-0.00983668583333333
"443","2002","Egypt",0.00216098633333333,-0.00757575783333333,-0.00659310841666667
"444","2003","Egypt",0.0023226505,0,-0.0224630994166667
"445","2004","Egypt",0.00426317891666667,0,-0.00117238983333333
"446","2005","Egypt",0.0310094279166667,0,0.00681862033333333
"447","2006","Egypt",0.0144498765,-0.00833333341666667,0.000578988083333333
"448","2007","Egypt",0.0177103365833333,0,0.0027805245
"449","2008","Egypt",0.00547318083333333,0.0213804716666667,0.000260553666666667
"450","2009","Egypt",0.000314973916666667,-0.0243968923333333,0.00067527175
"451","2010","Egypt",0.00344556466666667,0,-0.00456543116666667
"452","2011","Egypt",-0.0645474605,0.00980392158333333,-0.00306760616666667
"453","2012","Egypt",-0.01880744425,0,-0.0014624425
"454","2013","Egypt",0.0192589961666667,-0.00626410233333333,-0.0097428125
"455","2014","Egypt",-0.0100678248333333,0.00952380958333333,-0.003098906
"456","1980","Estonia",NA,NA,NA
"457","1981","Estonia",NA,NA,NA
"458","1982","Estonia",NA,NA,NA
"459","1983","Estonia",NA,NA,NA
"460","1984","Estonia",NA,NA,NA
"461","1985","Estonia",NA,NA,NA
"462","1986","Estonia",NA,NA,NA
"463","1987","Estonia",NA,NA,NA
"464","1988","Estonia",NA,NA,NA
"465","1989","Estonia",NA,NA,NA
"466","1990","Estonia",NA,NA,NA
"467","1991","Estonia",NA,NA,NA
"468","1992","Estonia",0.290763954833333,NA,NA
"469","1993","Estonia",0.0705704474166667,NA,NA
"470","1994","Estonia",0.0117279228333333,NA,NA
"471","1995","Estonia",0.02313053825,NA,NA
"472","1996","Estonia",0.00817476983333333,NA,0.000177515545454545
"473","1997","Estonia",0.0166449198333333,NA,0.0002171865
"474","1998","Estonia",0.00904748083333333,NA,1.409e-05
"475","1999","Estonia",0.0113710101666667,NA,-7.02716666666667e-06
"476","2000","Estonia",0.00975121008333333,NA,1.40816666666667e-05
"477","2001","Estonia",-0.00687242083333333,NA,5.05e-06
"478","2002","Estonia",0.0179278455833333,NA,-1.87491666666667e-06
"479","2003","Estonia",0.0295740799166667,NA,8.33333333333354e-09
"480","2004","Estonia",0.0244712709166667,NA,9.03333333333333e-06
"481","2005","Estonia",0.0107897709166667,NA,0.00202098283333333
"482","2006","Estonia",0.0330123778333333,NA,0.00255814608333333
"483","2007","Estonia",0.0221784275833333,NA,0.00475562308333333
"484","2008","Estonia",0.0199277751666667,NA,0.00608412941666667
"485","2009","Estonia",0.002106118,NA,0.000719073916666667
"486","2010","Estonia",-0.0330190495833333,NA,0.00202652608333333
"487","2011","Estonia",-0.07841228375,NA,0.00385226816666667
"488","2012","Estonia",0.039781103,NA,0.00181112333333333
"489","2013","Estonia",0.00854650008333333,NA,0.00183055358333333
"490","2014","Estonia",0.0317404333333333,NA,-0.000781251166666667
"491","1980","Finland",0.00729220090909091,NA,0.00862272736363636
"492","1981","Finland",-0.0152306601666667,NA,0.00113171025
"493","1982","Finland",0.00754554191666667,NA,-0.00969277241666667
"494","1983","Finland",-0.0100267936666667,NA,0.00221394516666667
"495","1984","Finland",0.0726318491666667,NA,0.0027136895
"496","1985","Finland",0.0273826110833333,NA,-0.00363196616666667
"497","1986","Finland",-0.0417831075833333,NA,-0.0111014281666667
"498","1987","Finland",0.114300572833333,NA,0.000555418
"499","1988","Finland",0.000858188166666667,NA,0.00376647666666667
"500","1989","Finland",-0.01652032725,NA,0.0001720895
"501","1990","Finland",0.0579790741666667,NA,-0.001524623
"502","1991","Finland",0.0114863803333333,NA,-0.00951894591666667
"503","1992","Finland",-0.0198467285833333,-0.02196311275,-0.01379084925
"504","1993","Finland",0.0119952506666667,-0.039079269,-0.00399459283333333
"505","1994","Finland",0.0617468813333333,0.00619333218181818,0.00819748416666667
"506","1995","Finland",-0.00447461675,-0.0204196974166667,0.00363055483333333
"507","1996","Finland",-0.027987011,-0.0304786656363636,-0.000661675583333333
"508","1997","Finland",0.0338765805,0.010416667,-0.000797513416666667
"509","1998","Finland",0.0138442863333333,-0.00649938227272727,-0.000413923833333333
"510","1999","Finland",-0.01238168125,0.00277777758333334,1.01331666666667e-05
"511","2000","Finland",-0.00227184191666667,0.03994978475,0
"512","2001","Finland",0.000308203333333333,-0.0299306278333333,0
"513","2002","Finland",0.01281586025,-0.0128205133333333,0
"514","2003","Finland",0.0107728843333333,-0.02424242475,0
"515","2004","Finland",0.0133494760833333,0,0
"516","2005","Finland",-0.0117953881666667,0.0104166666666667,0
"517","2006","Finland",-0.032260142,0.0385230519166667,0
"518","2007","Finland",0.007240086,0.0115079370833333,0
"519","2008","Finland",-0.000585196999999999,-0.03493746925,0
"520","2009","Finland",0.0290666036666667,-0.0680555565,0
"521","2010","Finland",-0.0214468360833333,0,0
"522","2011","Finland",0.00733897833333333,0.006944444,0
"523","2012","Finland",0.00656883775,-0.0208333333333333,0
"524","2013","Finland",0.00890213866666666,-0.06944444525,0
"525","2014","Finland",-0.00535577458333333,-0.0888888885833333,0
"526","1980","France",0.0273833320909091,-0.00936318190909091,0.000524187
"527","1981","France",-0.0148285731666667,-0.0292522895,-0.00705480508333333
"528","1982","France",-0.018914785,-0.01307434825,-0.00921861833333333
"529","1983","France",0.0151874896666667,-0.00526451625,-0.00588725883333333
"530","1984","France",0.003498891,-0.00893193966666667,-0.000643383833333333
"531","1985","France",0.0194333180833333,-0.0169414511666667,0.000331593416666667
"532","1986","France",0.0153255829166667,-0.0092568584,-0.00586075366666667
"533","1987","France",0.00586659925,0.00977334725,-0.0030778135
"534","1988","France",-0.0190998779166667,-0.00508091233333333,-0.000376279416666667
"535","1989","France",-0.00227046716666667,0.02237894525,3.66346666666666e-05
"536","1990","France",0.0314439573333333,-0.00320416033333333,0.000873439833333333
"537","1991","France",-0.0112608718333333,0.000908710416666667,-0.000900677916666667
"538","1992","France",-0.00899070908333333,-0.002020504,0.000225201
"539","1993","France",-0.00419747916666666,-0.02979103725,-0.00106423125
"540","1994","France",0.01157499,-0.0184867099166667,0.000672170166666667
"541","1995","France",0.00190364675,-0.00642193,-0.000854043
"542","1996","France",-0.000507000083333333,-0.0303568778333333,0.001782038
"543","1997","France",0.0100817839166667,0.003197733,0.001133549
"544","1998","France",0.0298805366666667,-0.00757575658333333,-0.000172931583333333
"545","1999","France",-0.00563276616666667,0.00277777758333334,-1.39745833333333e-05
"546","2000","France",-0.00500661166666667,0.03994978475,0
"547","2001","France",-0.01128789675,-0.0299306278333333,0
"548","2002","France",-0.006737054,-0.0128205133333333,0
"549","2003","France",0.00571960258333333,-0.02424242475,0
"550","2004","France",0.01364900675,0,0
"551","2005","France",-0.01769023575,0.0104166666666667,0
"552","2006","France",0.0328559865,0.0385230519166667,0
"553","2007","France",0.0061293915,0.0115079370833333,0
"554","2008","France",-0.02032330225,-0.03493746925,0
"555","2009","France",0.03144882675,-0.0680555565,0
"556","2010","France",0.0144018765,0,0
"557","2011","France",-0.00958629033333333,0.006944444,0
"558","2012","France",0.00865802833333333,-0.0208333333333333,0
"559","2013","France",-0.00446069316666667,-0.06944444525,0
"560","2014","France",-0.001779437,-0.0888888885833333,0
"561","1980","Germany",-0.00486145109090909,0.0216450224545455,0.00260637681818182
"562","1981","Germany",-0.00825435133333333,0,-0.00397808283333333
"563","1982","Germany",0.00172894716666667,-0.0313492075833333,-0.00504262991666667
"564","1983","Germany",-0.00343235083333333,-0.0166666669166667,-0.00153103458333333
"565","1984","Germany",-0.00470504658333333,0.0104166666666667,-0.0009502545
"566","1985","Germany",0.00896026491666667,-0.00925925933333333,-0.00179684558333333
"567","1986","Germany",0.0130818398333333,-0.0104166666666667,-0.00419223258333333
"568","1987","Germany",0.03592119,-0.02579365175,-0.000628998
"569","1988","Germany",-0.0225974555833333,0.03055555625,0.000708529333333333
"570","1989","Germany",0.00298121733333333,0.0482473553333333,-0.00217006925
"571","1990","Germany",0.00924755041666667,0,0.000737577333333333
"572","1991","Germany",-0.00506405316666667,0.0253205138333333,-0.000259677416666667
"573","1992","Germany",0.0478257574166667,0.00305059525,-0.00329986183333333
"574","1993","Germany",-0.00513287316666667,-0.0290979963333333,-0.000831643666666667
"575","1994","Germany",0.00035912325,-0.0195479644166667,-0.00131217566666667
"576","1995","Germany",0.00758694133333333,-0.0315806884166667,-0.000918105916666667
"577","1996","Germany",-0.00177244408333333,-0.0138888893333333,0.00273395683333333
"578","1997","Germany",-0.00568463,0,0.00127259475
"579","1998","Germany",-0.00166956925,0,-0.000862221583333333
"580","1999","Germany",-0.0138981639166667,0.0194444445,NA
"581","2000","Germany",-0.005118611,0.03994978475,NA
"582","2001","Germany",-0.00772864175,-0.0299306278333333,NA
"583","2002","Germany",0.000328152583333333,-0.0128205133333333,NA
"584","2003","Germany",0.00016876225,-0.02424242475,NA
"585","2004","Germany",-0.00236198,0,NA
"586","2005","Germany",-0.00642605266666667,0.0104166666666667,NA
"587","2006","Germany",-0.00520442916666667,0.0385230519166667,NA
"588","2007","Germany",0.00507179308333333,0.0115079370833333,NA
"589","2008","Germany",-0.00203218316666667,-0.03493746925,NA
"590","2009","Germany",0.0279834405,-0.0680555565,NA
"591","2010","Germany",0.00284806725,0,NA
"592","2011","Germany",0.0055314075,0.006944444,NA
"593","2012","Germany",0.00058779875,-0.0208333333333333,NA
"594","2013","Germany",-1.62814166666668e-05,-0.06944444525,NA
"595","2014","Germany",-0.00633415333333333,-0.0888888885833333,NA
"596","1980","Greece",-0.00280038445454545,0.00717703318181818,NA
"597","1981","Greece",-0.01925443675,0,NA
"598","1982","Greece",-0.0109421578333333,0,NA
"599","1983","Greece",0.00389086308333333,0,NA
"600","1984","Greece",0.00658016391666667,0,NA
"601","1985","Greece",-0.00187889258333333,0,NA
"602","1986","Greece",0.0514838264166667,0,NA
"603","1987","Greece",0.0552662241666667,0,NA
"604","1988","Greece",0.0303843909166667,-0.00609756075,NA
"605","1989","Greece",-0.003031935,0,NA
"606","1990","Greece",0.02244501075,5.62303333333332e-05,0.0095080229
"607","1991","Greece",0.04679730825,0,0.00846258358333333
"608","1992","Greece",-0.000404026833333332,0,0.01150674025
"609","1993","Greece",0.0527685428333333,0.0110110551666667,0.00784750575
"610","1994","Greece",0.0559001854166667,-0.00370370383333333,0.00596619483333333
"611","1995","Greece",0.00230274275,-0.0105907971666667,0.00549677191666667
"612","1996","Greece",0.0193760345833333,-0.00707671958333333,-0.00378472925
"613","1997","Greece",-0.02382989,-0.0104268490833333,-0.000113491416666667
"614","1998","Greece",0.03362918775,-0.013802858,0.006446475
"615","1999","Greece",0.00562090216666667,-0.0106076851666667,-0.000142978083333333
"616","2000","Greece",-0.0229857153333333,-0.0624146196666667,0.00298272583333333
"617","2001","Greece",-0.0606248743333333,-0.0299306278333333,4.93013333333333e-05
"618","2002","Greece",0.0409806066666667,-0.0128205133333333,0
"619","2003","Greece",-0.0416995430833333,-0.02424242475,0
"620","2004","Greece",-0.0876449871666667,0,0
"621","2005","Greece",-0.0520867325833333,0.0104166666666667,0
"622","2006","Greece",0.0263922760833333,0.0385230519166667,0
"623","2007","Greece",0.0211525570833333,0.0115079370833333,0
"624","2008","Greece",-0.0207272219166667,-0.03493746925,0
"625","2009","Greece",0.163052942416667,-0.0680555565,0
"626","2010","Greece",-0.011880469,0,0
"627","2011","Greece",-0.00254005058333333,0.006944444,0
"628","2012","Greece",0.00134762891666667,-0.0208333333333333,0
"629","2013","Greece",0.00854866275,-0.06944444525,0
"630","2014","Greece",0.0281564634166667,-0.0888888885833333,0
"631","1980","Hong Kong",NA,NA,-0.00343661754545455
"632","1981","Hong Kong",NA,NA,-0.00725859783333333
"633","1982","Hong Kong",NA,NA,-0.01369553725
"634","1983","Hong Kong",NA,NA,-0.0119438546666667
"635","1984","Hong Kong",NA,NA,-0.000242652583333333
"636","1985","Hong Kong",NA,NA,0.00030803625
"637","1986","Hong Kong",NA,NA,0.00017756675
"638","1987","Hong Kong",NA,NA,0.000216504333333333
"639","1988","Hong Kong",NA,NA,-0.00041091825
"640","1989","Hong Kong",NA,NA,-0.000116596083333333
"641","1990","Hong Kong",NA,NA,0.000108333833333333
"642","1991","Hong Kong",NA,NA,0.0004692845
"643","1992","Hong Kong",NA,-0.0185185186666667,6.10964166666667e-05
"644","1993","Hong Kong",NA,0,0.000340396666666667
"645","1994","Hong Kong",NA,0.0321759265,-0.00010451425
"646","1995","Hong Kong",NA,0.00724637691666667,-2.78578333333333e-05
"647","1996","Hong Kong",NA,-0.00333333325,4.634375e-05
"648","1997","Hong Kong",0.0333549853333333,0.0134722220833333,-1.0431e-05
"649","1998","Hong Kong",-0.00257358233333333,-0.00923641291666667,-0.00012883275
"650","1999","Hong Kong",0.00601966741666667,0.00962488133333333,-0.0002642065
"651","2000","Hong Kong",0.0093910235,0.0114053095833333,-0.00032322925
"652","2001","Hong Kong",0.00284741991666667,-0.0717887454166667,8.5895e-06
"653","2002","Hong Kong",0.000573607833333333,-0.0128205133333333,2.67358333333333e-06
"654","2003","Hong Kong",0.00483774141666667,-0.00757575783333333,0.000361308583333333
"655","2004","Hong Kong",0.003714989,0.0352161738333333,-9.81750833333333e-05
"656","2005","Hong Kong",0.000498339583333334,0.0366042443333333,0.000208912416666667
